"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x81495366","x1470186734247809025",2021-12-13 00:20:06,"riccoyubaidi","""Barang siapa yang membaca Al-Quran,  maka Allah akan menjadikan ingatannya segar meskipun umurnya telah mencapai 100 tahun"".

Al-Imam Qurtubi","Twitter Web App",140,,,,FALSE,TRUE,0,147,,,,,,,,,,,,,,,,"x1001972514","almunawwir_com","in",,,,,,,,,,,,,,,,"x1469970111012298756","""Barang siapa yang membaca Al-Quran,  maka Allah akan menjadikan ingatannya segar meskipun umurnya telah mencapai 100 tahun"".

Al-Imam Qurtubi",2021-12-12 09:59:19,"Twitter for Android",745,147,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1470186734247809025","Ricco Yubaidi, S.H. M.Kn.","riccoyubaidi@gmail.com","Melangitkan Mimpi, Membumikan Hati | Alumnus Magister Kenotariatan FH Universitas Gadjah Mada | Ph.D of Law | Notaris & PPAT Kota Surakarta, Jawa Tengah","https://t.co/IULJq5abQy",FALSE,616,834,0,5405,214,2009-10-11 02:26:12,FALSE,"https://t.co/IULJq5abQy","http://www.riccoyubaidi.com",,"https://pbs.twimg.com/profile_banners/81495366/1578827385","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1223080792114352129/TRnDVPab_normal.jpg"
"x1436208281530208260",,,"ChemistryUgm",,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA",,"Departemen Kimia Universitas Gadjah Mada","","The official Twitter account of Department of Chemistry, Universitas Gadjah Mada",,FALSE,1,0,0,0,0,2021-09-10 06:03:45,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x370053260","x1163656015155306498",2019-08-20 03:36:28,"KMHD_UGM","Sekecil apapun bantuan saudara/i, semoga dapat memberikan kemanfaatan bagi umat dan mendukung kegiatan persembahyangan di Pura Bhakti Widhi✨⁣
⁣
Om Santhi Santhi Santhi Om.⁣

Keluarga Mahasiswa Hindu Dharma⁣
Universitas Gadjah Mada","Twitter for iPhone",230,"x1163655838147289089","x370053260","KMHD_UGM",FALSE,FALSE,0,1,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1163656015155306498","KMHD UGM","Gelanggang Mahasiswa UGM","Unit Kegiatan Mahasiswa - Kerohanian Hindu Universitas Gadjah Mada | Kuat, Erat, Satu Keluarga | FB: Kmhd Ugm",,FALSE,763,337,1,1921,22,2011-09-08 11:36:38,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1535481312/KMHD_Crest1_normal.jpg"
"x1078808412","x771953911511019520",2016-09-03 06:12:09,"kagamabpn","Terima kasih sudah berkontribusi. Dari Bulaksumur untuk Indonesia @kagamaorg @kagamabpn @kagamavirtual @twitUGM https://t.co/UdaUuvFSVL","Twitter for iPhone",140,,,,FALSE,TRUE,0,12,,,,,,,,,,,,,,,,"x109762193 x274983979 x1078808412 x390147835","ganjarpranowo kagamaorg kagamabpn kagamavirtual","in",,,,,,,,,,,,,,,,"x771938922192666624","Terima kasih sudah berkontribusi. Dari Bulaksumur untuk Indonesia @kagamaorg @kagamabpn @kagamavirtual @twitUGM https://t.co/UdaUuvFSVL",2016-09-03 05:12:35,"Twitter for iPhone",42,12,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/771953911511019520","kagama balikpapan","balikpapan, kalimantan timur","infomedia keluarga alumni universitas gadjah mada di balikpapan","http://t.co/o5aB6mbn",FALSE,285,23,1,887,0,2013-01-11 07:34:47,FALSE,"http://t.co/o5aB6mbn","http://kagamabpn.blogspot.com",,,"http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/417552122339536896/hBRL-MtC_normal.jpeg"
"x1148030023","x1467727473659969542",2021-12-06 05:27:53,"HimaharaUGM","Official account of Himahara UGM
Line: @lrq8192m
Twitter: @HimaharaUGM
Instagram: himaharaugm
E-mail: himahara.fib@ugm.ac.id
________
Departemen Kominfo
HIMAHARA UGM 2021","Twitter for Android",170,"x1467727470451257349","x1148030023","HimaharaUGM",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1148030023","HimaharaUGM","tl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1467727473659969542","HIMAHARA FIB UGM","Yogyakarta, Indonesia","하늘이 무너져도 솟아날 구멍은 있다 || Himpunan Mahasiswa Bahasa Korea, Departemen Bahasa dan Sastra, Fakultas Ilmu Budaya, Universitas Gadjah Mada.
Ig: himaharaugm","https://t.co/bTVuRdNKjv",FALSE,836,140,1,2203,58,2013-02-04 13:34:04,FALSE,"https://t.co/bTVuRdNKjv","http://korea.fib.ugm.ac.id/",,"https://pbs.twimg.com/profile_banners/1148030023/1616561691","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/707417093763772421/jcdzvMIO_normal.jpg"
"x77645551","x1276512610859376640",2020-06-26 13:48:17,"doniherlambang","@nonyinsani Rak mbayangke murkanya ibu negaraku pasti medeni banget :(","Twitter for iPhone",58,"x1276440765397217280","x55089504","nonyinsani",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x55089504","nonyinsani","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1276512610859376640","Wirandoni H","Bandung & Yogyakarta ID","8 Bandung, Universitas Gadjah Mada - Accounting '11","http://t.co/GDD5rUFwhP",FALSE,676,455,5,12324,61,2009-09-27 03:09:10,FALSE,"http://t.co/GDD5rUFwhP","http://ask.fm/wirandoni",,"https://pbs.twimg.com/profile_banners/77645551/1393657048","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/514792875242975232/CjFfUVVa_normal.jpeg"
"x804368810","x673504251125981184",2015-12-06 14:08:21,"KoreaSVUGM","We're officially back!🙌🙌🙌
let's watch our first official teaser and get ready for KOREAN DAY 2016! yuhuuuu~🎉🎉🎉 https://t.co/FmXse3VdIg","Twitter for Android",140,,,,FALSE,TRUE,0,12,,,,,,,,,,,,,,,,"x226889899","koreandays_ugm","en",,,,,,,,,,,,,,,,"x660356592848601088","We're officially back!🙌🙌🙌
let's watch our first official teaser and get ready for KOREAN DAY 2016! yuhuuuu~🎉🎉🎉 https://t.co/FmXse3VdIg",2015-10-31 07:24:15,"Twitter for Android",5,12,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/673504251125981184","Bahasa Korea SV UGM","Yogyakarta, Indonesia","Akun twitter resmi Program Study D3 Bahasa Korea Sekolah Vokasi, Universitas Gadjah Mada",,FALSE,552,95,1,2316,63,2012-09-05 11:02:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/804368810/1374674047","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000181061519/78060cdda905b088eb064592bd995442_normal.jpeg"
"x2408660714","x1439877851369521155",2021-09-20 09:03:26,"hmgfugm","Fasilitas:
✔️Free Communication Training from the professional
✔️Enhance your communication and public speaking skills
✔️ E-certificate + doorprize

📎 Pendaftaran:
https://t.co/QHNAqmWNX4

087834619126 Athaya

HMGF UGM
#AktifBerinovasiBersamaMengeksplorasi
#SatuJiwaJayaGeofisika","Twitter for Android",279,"x1439877848903282688","x2408660714","hmgfugm",FALSE,FALSE,1,0,,,"AktifBerinovasiBersamaMengeksplorasi SatuJiwaJayaGeofisika",,"bit.ly/UpgradingSkill…","https://t.co/QHNAqmWNX4","http://bit.ly/UpgradingSkillHMGF",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1439877851369521155","HMGF UGM","Yogyakarta","Media Berbagi Informasi Kegiatan Himpunan Mahasiswa Geofisika Universitas Gadjah Mada","https://t.co/vCJgoPqPGa",FALSE,589,277,2,2225,36,2014-03-24 09:15:40,FALSE,"https://t.co/vCJgoPqPGa","https://linktr.ee/hmgfugm",,"https://pbs.twimg.com/profile_banners/2408660714/1595489354","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/826269104570933248/3jdmMyen_normal.jpg"
"x301351133","x1467714335644418049",2021-12-06 04:35:41,"bkms_ugm","Semoga hal-hal baik menyertai kalian dan kapal yang akan kalian bawa. Semoga amanah dan dapat menjalankan kewajibannya dengan baik. Aamiin","Twitter for Android",138,"x1467714311862714369","x301351133","bkms_ugm",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1467714335644418049","BKMS FIB UGM","Jalan Nusantara No. 1, FIB UGM","Badan Keluarga Mahasiswa Sejarah | Fakultas Ilmu Budaya | Universitas Gadjah Mada | #BKMS JAYA! GAYA! KAYA!","https://t.co/7NWDrccCI9",FALSE,765,293,0,4367,110,2011-05-19 09:52:17,FALSE,"https://t.co/7NWDrccCI9","http://bkms.fib.ugm.ac.id/",,"https://pbs.twimg.com/profile_banners/301351133/1598110238","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1101146556596539394/59zGpBRA_normal.jpg"
"x1252273309888114688","x1470631837546397698",2021-12-14 05:48:47,"dikomugm","Siap-siap, pukul 13.30 WIB nanti, akan ada Sesi 2 ya.

Bisa diikuti di sini:
https://t.co/zyEMOtwDJN

Sampai jumpa! 👋 https://t.co/KyPVAdTcMv","Twitter for Android",117,"x1470586418892210176","x1252273309888114688","dikomugm",FALSE,FALSE,0,0,,,,,"ugm.id/MANAJEMENKOMUN…","https://t.co/zyEMOtwDJN","http://ugm.id/MANAJEMENKOMUNIKASIKOMUNIKASISTRATEGISIIsesi2","http://pbs.twimg.com/media/FGi73GsVkAYFXfA.jpg","https://t.co/KyPVAdTcMv","https://twitter.com/dikomugm/status/1470631837546397698/photo/1","photo","http://pbs.twimg.com/media/FGi73GsVkAYFXfA.jpg","https://t.co/KyPVAdTcMv","https://twitter.com/dikomugm/status/1470631837546397698/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1470631837546397698","Departemen Ilmu Komunikasi UGM","BA Lt.5, Fisipol UGM, Sleman","Akun resmi Departemen Ilmu Komunikasi Universitas Gadjah Mada.
☎️ (0274) 563362
📧 external.dikom@gmail.com","https://t.co/89UV9cRkmV",FALSE,338,82,1,546,71,2020-04-20 16:31:16,FALSE,"https://t.co/89UV9cRkmV","http://dikom.fisipol.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/1252273309888114688/1587405829",,"http://pbs.twimg.com/profile_images/1252294287498174464/HSPuSsJu_normal.jpg"
"x2378451406","x765804755386044416",2016-08-17 06:57:36,"kmnuugm","Keluarga Mahasiswa NU UGM
mengucapkan
Dirgahayu Indonesiaku
#RI71
https://t.co/PjlIAixf55

@kmnupusat","Twitter Web Client",101,,,,FALSE,FALSE,0,1,,,"RI71",,,,,"http://pbs.twimg.com/media/CqBOAvRWcAA-fpH.jpg","https://t.co/PjlIAixf55","https://twitter.com/kajiannusantara/status/765697714604630016/photo/1","photo","http://pbs.twimg.com/media/CqBOAvRWcAA-fpH.jpg","https://t.co/PjlIAixf55","https://twitter.com/kajiannusantara/status/765697714604630016/photo/1",,"x3004007282","kmnupusat","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/765804755386044416","KMNU UGM","Yogyakarta, Indonesia","Keluarga Mahasiswa Nahdlatul Ulama Universitas Gadjah Mada | Yogyakarta","http://t.co/TNdKkyV447",FALSE,282,39,0,58,0,2014-03-03 07:20:32,FALSE,"http://t.co/TNdKkyV447","http://kmnuugm.co.vu",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/441021590654840832/7C01_7j4_normal.jpeg"
"x100331169","x1468027536512675844",2021-12-07 01:20:13,"masrachmat","@maulichenko Ah, I see 😁","Twitter for Android",11,"x1468006679920852993","x170676213","maulichenko",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x170676213","maulichenko","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1468027536512675844","Nur Rachmat Yuliantoro","Yogyakarta","Associate Professor in International Relations, Universitas Gadjah Mada. China's IR, US foreign policy, political corruption. Glory, glory, Man United! 😊",,FALSE,676,467,3,5986,5688,2009-12-29 22:00:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/100331169/1369367314","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1453178746253426688/46xB1Xxa_normal.jpg"
"x473830639","x1466234924873117696",2021-12-02 02:37:02,"KSKBiogama","Save the date and see you guys!🤩🤩

______________________
KSK/KRKL/018/21

#NauticalPelagic
#KSKBiogama
#JVJK
#ERPOB","Twitter for Android",116,"x1466234922503262215","x473830639","KSKBiogama",FALSE,FALSE,0,0,,,"NauticalPelagic KSKBiogama JVJK ERPOB",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1466234924873117696","KSK Biogama","Yogyakarta","An official twitter account of Kelompok Studi Kelautan | Fakultas Biologi | Universitas Gadjah Mada","https://t.co/S6qk7qulrG",FALSE,965,382,2,4134,23,2012-01-25 11:20:23,FALSE,"https://t.co/S6qk7qulrG","https://linktr.ee/kskbiogama",,"https://pbs.twimg.com/profile_banners/473830639/1427609280","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/483169355849416705/Sqmqu3_7_normal.jpeg"
"x629846938","x906179464005959681",2017-09-08 15:36:34,"ekonomi_UGM2012","It's still alive! *slithering out of yer phone screen, like the ring bit*h"" https://t.co/0IK3pgqka9","Twitter for iPhone",75,,,,FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DJNlaHwWAAAVksW.jpg","https://t.co/0IK3pgqka9","https://twitter.com/ekonomi_UGM2012/status/906179464005959681/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DJNlaHwWAAAVksW.jpg","https://t.co/0IK3pgqka9","https://twitter.com/ekonomi_UGM2012/status/906179464005959681/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/906179464005959681","Ekonomi UGM 12","Daerah Istimewa Yogyakarta","23092012-Mahasiswa Jurusan Ilmu Ekonomi Angkatan 2012 Universitas Gadjah Mada. Calon orang hebat dan sukses. Amiiin. | penganut kebebasan berbicara","http://t.co/z5gWZd4SCp",FALSE,340,235,2,6580,14,2012-07-08 02:54:09,FALSE,"http://t.co/z5gWZd4SCp","http://www.facebook.com/groups/384444154924764/",,"https://pbs.twimg.com/profile_banners/629846938/1357551425","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2612439451/q80pl79sm69gh0hqrzqi_normal.jpeg"
"x911615636","x1117996276090413057",2019-04-16 03:40:58,"uphi_ftugm","#repost @lldiktiwilayah8 

Sosialisasi Program Pasca Sarjana Fakultas Teknik Universitas Gajah Mada(UGM). Kegiatan ini di hadiri oleh Dosen PTS di Lingkungan LLDIKTI Wilayah VIII, Kamis 11 April 2019... https://t.co/TXCGeUMnmx","Facebook",226,,,,FALSE,FALSE,1,0,,,"repost",,"facebook.com/41454042861305…","https://t.co/TXCGeUMnmx","https://www.facebook.com/414540428613056/posts/2172906179443130/",,,,,,,,,"x1035095669705400320","lldiktiwilayah8","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1117996276090413057","UPHI FT UGM","Faculty of Engineering UGM","We are International Affairs Office or known as Unit Pengembangan Hubungan Internasional in Faculty of Engineering, Universitas Gadjah Mada, Indonesia.","http://t.co/KNXFEyWN2d",FALSE,193,41,0,190,0,2012-10-29 02:55:58,FALSE,"http://t.co/KNXFEyWN2d","http://www.facebook.com/uphi.ft.ugm",,,"http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/2778393226/5560c25b2bab17b476e8026a23827513_normal.jpeg"
"x340291655","x1447420766870331395",2021-10-11 04:36:17,"spartafhugm","Semoga senantiasa dapat mengemban amanah dengan baik atas tanggung jawab yang telah diberikan.

#MCCUGMJAYA 

Badan Pengurus Harian
Satria Paramartha 2020/2021
Fakultas Hukum, Universitas Gadjah Mada","Twitter for iPhone",199,"x1447420763682664455","x340291655","spartafhugm",FALSE,FALSE,0,0,,,"MCCUGMJAYA",,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1447420766870331395","Satria Paramartha","Universitas Gadjah Mada","Komunitas Peradilan Semu Fakultas Hukum Universitas Gadjah Mada | Email : spartaugm@gmail.com",,FALSE,671,577,1,2487,93,2011-07-22 13:21:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/340291655/1625889386","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/455163079022481408/tF_-2MgB_normal.jpeg"
"x342491172","x551364797145415680",2015-01-03 13:09:46,"KMKfebugm","Selamat tahun baru 2015!","Twitter for iPad",24,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/551364797145415680","KMK FEB UGM","Yogyakarta","Keluarga Mahasiswa Katolik, Fakultas Ekonomika dan Bisnis Universitas Gadjah Mada","http://t.co/4UPSYlj1QI",FALSE,253,137,1,1621,25,2011-07-26 03:00:01,FALSE,"http://t.co/4UPSYlj1QI","http://www.kmkfebugm.org",,"https://pbs.twimg.com/profile_banners/342491172/1398043002","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2286982469/w6ykjga60exq13aofr83_normal.jpeg"
"x128923768","x684006353543639040",2016-01-04 13:39:57,"tataa_citraa","Saya mulai bosen..  Jenuh,, mungkin bosan dikekang mungkin bosen diatur..  Apa mungkin Kalo jd single lebih enak?","Twitter for Android",113,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/684006353543639040","Citra Andhika / Tata","Yogya-Jakarta","SMAN 1 JakPus Budi Utomo Angkt 63 - Fakultas Hukum Universitas Gadjah Mada 2009 - Pusat Kajian Anti Korupsi UGM - Keuangan Dewan Mahasiswa Justicia FH UGM","https://t.co/x6LCMcbycH",FALSE,527,378,2,19503,42,2010-04-02 16:30:23,FALSE,"https://t.co/x6LCMcbycH","http://citraandhika.tumblr.com/",,"https://pbs.twimg.com/profile_banners/128923768/1446471052","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/661173638339555328/SzQ805ON_normal.jpg"
"x1926512371","x537323417305759744",2014-11-25 19:14:20,"SUPREME_PLANNER","@TeknikSatu @MesumMania @PANSERGEO @civilion1949 @SUPER_GEGER SELALUU !!","Twitter Web Client",72,"x537226325757394945","x2149321705","TeknikSatu",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2149321705 x1926569203 x1181401465 x1909874659 x793171026","TeknikSatu MesumMania PANSERGEO civilion1949 SUPER_GEGER","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/537323417305759744","Supreme Planner","Selalu bersama PWK UGM","Official Supporter of Planologi Engineering Universitas Gadjah Mada | Kami selalu ada untukmu ! COKLAT IDENTITASKU ! Salam Pemimpin Dunia !!!",,FALSE,198,45,0,1218,28,2013-10-02 10:44:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1926512371/1380857385","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000537517790/7e76d11d39cf1bda5eeab529d7040b06_normal.jpeg"
"x144785419","x761269210504843265",2016-08-04 18:34:58,"agroindustriUGM","Lomba Karya Tulis Ilmiah (Se-Jawa/Bali) - Dies Natalis Prodi Agroindustri ke-15 Tahun - https://t.co/mLfVapQ2ZY","NS Autopost WP",111,,,,FALSE,FALSE,0,1,,,,,"agroindustri.sv.ugm.ac.id/home/2016/08/l…","https://t.co/mLfVapQ2ZY","http://agroindustri.sv.ugm.ac.id/home/2016/08/lomba-karya-tulis-ilmiah-se-jawabali-dies-natalis-prodi-agroindustri-ke-15-tahun/",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/761269210504843265","D3 Agroindustri UGM","Yogyakarta, Indonesia","Akun Resmi Diploma Agroindustri Sekolah Vokasi Universitas Gadjah Mada | Telp: 0274-523 660","http://t.co/yogsX6z7HA",FALSE,346,29,4,1354,0,2010-05-17 08:48:05,FALSE,"http://t.co/yogsX6z7HA","http://agroindustri.sv.ugm.ac.id",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1326056149/1336779246_161a263240_normal.jpg"
"x1206283584","x1468194433728270339",2021-12-07 12:23:25,"kmikfktugm","[MUSYAWARAH BESAR KMIK 1443 H]

MUBES KMIK 1443 H akan dilaksanakan pada :

📅 Rabu-Kamis, 8-9 Desember 2021
⏰ Pukul 07.00 WIB-Selesai
📍 Penginapan Pantai Gesing &amp; Gmeet

Mari kita siapkan niat baik untuk bermusyawarah &amp; menjalin ukhuwah bersama seluruh pengurus KMIK &amp; anggota. https://t.co/U5iQ8mH4Xb","Twitter for Android",289,,,,FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/FGATDojVgAQ4GbI.jpg","https://t.co/U5iQ8mH4Xb","https://twitter.com/kmikfktugm/status/1468194433728270339/photo/1","photo","http://pbs.twimg.com/media/FGATDojVgAQ4GbI.jpg","https://t.co/U5iQ8mH4Xb","https://twitter.com/kmikfktugm/status/1468194433728270339/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1468194433728270339","Rimbawan Muslim","Jl. Agro No 1, Bulaksumur, UGM","Lembaga Dakwah Fakultas Kehutanan Universitas Gadjah Mada || Line : @fzx0143p || Facebook : KMIK FKT UGM || Instagram: @kmikfktugm","https://t.co/mTJwQDDReR",FALSE,397,542,1,1459,17,2013-02-21 23:46:58,FALSE,"https://t.co/mTJwQDDReR","https://www.instagram.com/kmikfktugm/",,"https://pbs.twimg.com/profile_banners/1206283584/1586599744","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000620464810/ef6e6cb166b2a94642b6ad366d54c38f_normal.jpeg"
"x567207841","x1454996126063480832",2021-11-01 02:18:03,"JMG_UGM","☀ [P A G I : Pesan Geografi Islami] ☀
Assalamu'alaikum warahmatullah wabarakatuh 
Rasulullah SAW telah mengajarkan kepada kita untuk selalu berpikir positif dalam semua hal. Karena setiap apapun yang terjadi di dunia ini berada dalam kuasa Allah SWT dan terjadi dengan izin-Nya. https://t.co/rLPXhUigDK","Twitter for Android",278,,,,FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/FDEvQFKVUAI59yI.jpg","https://t.co/rLPXhUigDK","https://twitter.com/JMG_UGM/status/1454996126063480832/photo/1","photo","http://pbs.twimg.com/media/FDEvQFKVUAI59yI.jpg","https://t.co/rLPXhUigDK","https://twitter.com/JMG_UGM/status/1454996126063480832/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1454996126063480832","JMG UGM","Yogyakarta","Jama'ah Muslim Geografi 1442-1443 H. #SinergitasUkhuwah. Lembaga Dakwah Fakultas Geografi Universitas Gadjah Mada.","https://t.co/gxhJrBXrwx",FALSE,747,240,6,2597,37,2012-04-30 12:58:18,FALSE,"https://t.co/gxhJrBXrwx","http://jmg.geo.ugm.ac.id/",,"https://pbs.twimg.com/profile_banners/567207841/1415515627","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1431478770674765827/fDJ4K6JS_normal.jpg"
